Product Name,Prices,Description,Reviews,Product Link
"REDMI Note 13 5G (Chromatic Purple, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-5g-chromatic-purple-128-gb/p/itm9d97c0729ac35?pid=MOBHFM37TXRJF9GB&lid=LSTMOBHFM37TXRJF9GB9S3AUX&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBHFM37TXRJF9GB.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"REDMI Note 13 5G (Arctic White, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-13-5g-arctic-white-128-gb/p/itm0ca1fb9ca3a5d?pid=MOBGZDPUNHCEP2C3&lid=LSTMOBGZDPUNHCEP2C3URCIQW&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGZDPUNHCEP2C3.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"OPPO A59 5G (Silk Gold, 128 GB)","₹13,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/oppo-a59-5g-silk-gold-128-gb/p/itmb953e8a228a44?pid=MOBGW4JKMFU3MDJ7&lid=LSTMOBGW4JKMFU3MDJ7OPOQ0O&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGW4JKMFU3MDJ7.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy M34 5G without charger (Midnight Blue, 128 GB)","₹17,790",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.2,https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-midnight-blue-128-gb/p/itm055143784ac74?pid=MOBGRHRTZ3HSJQZP&lid=LSTMOBGRHRTZ3HSJQZPHZDSXR&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGRHRTZ3HSJQZP.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"REDMI Note 13 5G (Prism Gold, 256 GB)","₹18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://www.flipkart.com/redmi-note-13-5g-prism-gold-256-gb/p/itm329f2faceb0ca?pid=MOBGZDPUU53H8Z3Q&lid=LSTMOBGZDPUU53H8Z3QHMAYFQ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGZDPUU53H8Z3Q.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"REDMI Note 13 5G (Arctic White, 256 GB)","₹18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm57d3060fa26fa?pid=MOBGZDPUWHGY5QGU&lid=LSTMOBGZDPUWHGY5QGUL1QS2E&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_94&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGZDPUWHGY5QGU.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"OPPO A59 5G (Starry Black, 128 GB)","₹15,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/oppo-a59-5g-starry-black-128-gb/p/itmb953e8a228a44?pid=MOBGW4JKJT4RBG8G&lid=LSTMOBGW4JKJT4RBG8GLHGLA5&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_95&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGW4JKJT4RBG8G.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"OPPO A59 5G (Silk Gold, 128 GB)","₹15,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/oppo-a59-5g-silk-gold-128-gb/p/itmb953e8a228a44?pid=MOBGW4JKTTPXVNMA&lid=LSTMOBGW4JKTTPXVNMABDP9WD&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_4_96&otracker=search&otracker1=search&fm=organic&iid=6ac9d014-6ba4-4ebb-a7fb-38aa774b891e.MOBGW4JKTTPXVNMA.SEARCH&ppt=None&ppn=None&ssid=e0y091wgsg0000001720472121585&qH=22bbfb4cd5d2103a
"Infinix Note 40 5G (Titan Gold, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7020 Processor1 Year on Handset,4.2,https://www.flipkart.com/infinix-note-40-5g-titan-gold-256-gb/p/itm72c4c7b7d8834?pid=MOBHFZREUNJ3ZBER&lid=LSTMOBHFZREUNJ3ZBERIC8WEN&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_97&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHFZREUNJ3ZBER.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"Tecno Pova 6 Pro 5G (Comet Green, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD Display108MP Rear Camera | 32MP Front Camera6000 mAh BatteryMediatek Dimensity 6080 Processor1,4.3,https://www.flipkart.com/tecno-pova-6-pro-5g-comet-green-256-gb/p/itm461d412f51b41?pid=MOBHY45CVHEYJQSE&lid=LSTMOBHY45CVHEYJQSENXVIAQ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_98&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHY45CVHEYJQSE.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A15 5G (Blue, 128 GB)","₹19,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a15-5g-blue-128-gb/p/itm06604fe9b8276?pid=MOBGWD85AZCYWPYW&lid=LSTMOBGWD85AZCYWPYWF8ADO2&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_99&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGWD85AZCYWPYW.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"realme 12 5G (Woodland Green, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKZJPYABMH&lid=LSTMOBGYAFKZJPYABMHGXIP4K&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_100&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGYAFKZJPYABMH.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"realme 12 5G (Twilight Purple, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKR424BCHQ&lid=LSTMOBGYAFKR424BCHQI66RZS&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_101&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGYAFKR424BCHQ.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"realme 12 5G (Woodland Green, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKW3YMGCC6&lid=LSTMOBGYAFKW3YMGCC6Q0PSG6&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_102&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGYAFKW3YMGCC6.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_103&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGWD85ZUA8BMDZ.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A3 Pro 5G (Starry Black, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2,https://www.flipkart.com/oppo-a3-pro-5g-starry-black-256-gb/p/itmc5f69a7aac2a1?pid=MOBHFHC5C2N6CHCC&lid=LSTMOBHFHC5C2N6CHCCQZRFUA&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_104&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHFHC5C2N6CHCC.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)","₹17,488",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Full HD+ Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.2,https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-prism-silver-128-gb/p/itm055143784ac74?pid=MOBGRHRP7QSDSQGH&lid=LSTMOBGRHRP7QSDSQGH9HLOJ5&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_105&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGRHRP7QSDSQGH.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"realme 12 5G (Twilight Purple, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/realme-12-5g-twilight-purple-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKBG4SPHXJ&lid=LSTMOBGYAFKBG4SPHXJ08ELIU&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_106&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGYAFKBG4SPHXJ.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A3 Pro 5G (Moonlight Purple, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2,https://www.flipkart.com/oppo-a3-pro-5g-moonlight-purple-256-gb/p/itmc5f69a7aac2a1?pid=MOBHFHC5ZD4FCG9U&lid=LSTMOBHFHC5ZD4FCG9UKR3WKF&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_107&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHFHC5ZD4FCG9U.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A59 5G (Starry Black, 128 GB)","₹13,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/oppo-a59-5g-starry-black-128-gb/p/itmb953e8a228a44?pid=MOBGW4JK24GTPZHZ&lid=LSTMOBGW4JK24GTPZHZBESOVT&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_108&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGW4JK24GTPZHZ.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"Infinix Note 40 5G (Obsidian Black, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7020 Processor1 Year on Handset,4.2,https://www.flipkart.com/infinix-note-40-5g-obsidian-black-256-gb/p/itm72c4c7b7d8834?pid=MOBHFZREFVXZYWEC&lid=LSTMOBHFZREFVXZYWECXJ8EJW&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_109&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHFZREFVXZYWEC.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy M34 5G (Waterfall Blue, 128 GB)","₹14,107",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.2,https://www.flipkart.com/samsung-galaxy-m34-5g-waterfall-blue-128-gb/p/itm90a930aba5695?pid=MOBGRUE4PNEHGH5Z&lid=LSTMOBGRUE4PNEHGH5ZQ8MAT7&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_110&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGRUE4PNEHGH5Z.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy M34 5G (Waterfall Blue, 128 GB)","₹16,999",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.2,https://www.flipkart.com/samsung-galaxy-m34-5g-waterfall-blue-128-gb/p/itm90a930aba5695?pid=MOBGRUE7WTXNEGVK&lid=LSTMOBGRUE7WTXNEGVKKKNMBC&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_111&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGRUE7WTXNEGVK.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"Tecno Pova 6 Pro 5G (Meteorite Grey, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.22 cm (6.78 inch) Full HD Display108MP Rear Camera | 32MP Front Camera6000 mAh BatteryMediatek Dimensity 6080 Processor1 year,4.3,https://www.flipkart.com/tecno-pova-6-pro-5g-meteorite-grey-256-gb/p/itm461d412f51b41?pid=MOBHY45GDUMBG9CB&lid=LSTMOBHY45GDUMBG9CBQ4GR60&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_112&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHY45GDUMBG9CB.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A78 (Aqua Green, 128 GB)","₹15,499",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Full HD+ AMOLED Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/oppo-a78-aqua-green-128-gb/p/itm383530414e2f0?pid=MOBGRZGWHPZUCSSQ&lid=LSTMOBGRZGWHPZUCSSQ8RF6EZ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_113&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGRZGWHPZUCSSQ.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A3 Pro 5G (Moonlight Purple, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2,https://www.flipkart.com/oppo-a3-pro-5g-moonlight-purple-128-gb/p/itmc5f69a7aac2a1?pid=MOBHFHC554BVZGHT&lid=LSTMOBHFHC554BVZGHTSFWWGC&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_114&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHFHC554BVZGHT.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A3 Pro 5G (Starry Black, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2,https://www.flipkart.com/oppo-a3-pro-5g-starry-black-128-gb/p/itmc5f69a7aac2a1?pid=MOBHFHC533BWE2FA&lid=LSTMOBHFHC533BWE2FAC9NBYN&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_115&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBHFHC533BWE2FA.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"OPPO A78 (Mist Black, 128 GB)","₹15,499",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Full HD+ AMOLED Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/oppo-a78-mist-black-128-gb/p/itm383530414e2f0?pid=MOBGRZGWQPCVHNHD&lid=LSTMOBGRZGWQPCVHNHDRNQIZT&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGRZGWQPCVHNHD.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"POCO X2 (Matrix Purple, 64 GB)","₹17,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,https://www.flipkart.com/poco-x2-matrix-purple-64-gb/p/itm2db9fa45189d2?pid=MOBFZGJ6HY6H4JHU&lid=LSTMOBFZGJ6HY6H4JHU4GJFSE&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_117&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBFZGJ6HY6H4JHU.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A15 5G (Light Blue, 128 GB)","₹19,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a15-5g-light-blue-128-gb/p/itm7ebaa454bf5cb?pid=MOBGWD85TPKVHRUA&lid=LSTMOBGWD85TPKVHRUAH6TPCV&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGWD85TPKVHRUA.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"POCO F4 5G (Night Black, 128 GB)","₹27,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP | 20MP Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 870 Processor2 Years Brand Warranty,4.3,https://www.flipkart.com/poco-f4-5g-night-black-128-gb/p/itmde7b4cceb0e93?pid=MOBGE853HXYJ7R9K&lid=LSTMOBGE853HXYJ7R9KBAM8S5&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGE853HXYJ7R9K.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹19,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itma5516a3a3e308?pid=MOBGZDPUZZJECUCH&lid=LSTMOBGZDPUZZJECUCH1FCBDX&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=organic&iid=fab9c810-136e-4638-bcd8-94057ed57d72.MOBGZDPUZZJECUCH.SEARCH&ppt=None&ppn=None&ssid=ye15gbkd340000001720472122134&qH=22bbfb4cd5d2103a
"itel A23s (Coastel Gold, 32 GB)","₹4,788",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) FWVGA Display2MP + 0MP | 0.8MP Front Camera3020 mAh BatteryUnisoc Processor1 year manufacturer Warranty,3.6,https://www.flipkart.com/itel-a23s-coastel-gold-32-gb/p/itm35e6c0cb7fb40?pid=MOBGVYMWAFSZNGGJ&lid=LSTMOBGVYMWAFSZNGGJXUCJ9G&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&fm=organic&iid=en_wU-GQe7cqQTOPnEpJWWt6YEFcaeYZ_ks5XG8DDi9z_0VxSa4At6Xq13V--Gjks1UXhba3aV9nNTnpnn2wmfXgQ%3D%3D&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
